balls,strikes,game_year,batter,pitch_number,at_bat_number,home_score,away_score,on_3b,on_2b,on_1b,outs_when_up,if_fielding_alignment_Infield shift,if_fielding_alignment_Standard,if_fielding_alignment_Strategic,of_fielding_alignment_Extreme outfield shift,of_fielding_alignment_Standard,of_fielding_alignment_Strategic,pitch_bin
0,1,2021,571976,2,10,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
0,0,2021,571976,1,10,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
2,2,2021,592518,5,6,0,0,0.0,0.0,0.0,2,0,1,0,0,1,0,0
2,1,2021,592518,4,6,0,0,0.0,0.0,0.0,2,1,0,0,0,1,0,0
3,2,2021,571976,7,10,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,1
1,0,2021,592518,2,6,0,0,0.0,0.0,0.0,2,1,0,0,0,1,0,0
1,2,2021,663757,4,4,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
0,0,2021,592518,1,6,0,0,0.0,0.0,0.0,2,1,0,0,0,1,0,1
0,0,2021,663757,1,4,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,1
0,1,2021,663757,2,4,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,1
0,0,2021,665487,1,5,0,0,0.0,0.0,0.0,1,1,0,0,0,1,0,1
0,1,2021,665487,2,5,0,0,0.0,0.0,0.0,1,1,0,0,0,1,0,1
0,0,2021,502054,1,13,0,0,0.0,0.0,571976.0,2,1,0,0,0,1,0,1
1,2,2021,665487,4,5,0,0,0.0,0.0,0.0,1,1,0,0,0,1,0,0
0,1,2021,595777,2,11,0,0,0.0,0.0,571976.0,0,1,0,0,0,1,0,0
3,2,2021,595777,6,11,0,0,0.0,0.0,571976.0,0,0,1,0,0,1,0,0
1,1,2021,665487,3,5,0,0,0.0,0.0,0.0,1,1,0,0,0,1,0,0
2,2,2021,605170,5,17,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
2,1,2021,595777,4,11,0,0,0.0,0.0,571976.0,0,1,0,0,0,1,0,0
3,2,2021,571976,8,10,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
1,1,2021,665487,3,20,0,0,0.0,0.0,663757.0,2,1,0,0,0,1,0,1
1,0,2021,665487,2,20,0,0,0.0,0.0,663757.0,2,1,0,0,0,1,0,1
0,0,2021,665487,1,20,0,0,0.0,0.0,663757.0,2,1,0,0,0,1,0,1
2,1,2021,663757,4,19,0,0,0.0,0.0,0.0,2,1,0,0,0,1,0,0
1,1,2021,663757,3,19,0,0,0.0,0.0,0.0,2,1,0,0,0,1,0,1
1,0,2021,663757,2,19,0,0,0.0,0.0,0.0,2,1,0,0,0,1,0,0
0,0,2021,663757,1,19,0,0,0.0,0.0,0.0,2,1,0,0,0,1,0,1
1,1,2021,595777,3,11,0,0,0.0,0.0,571976.0,0,1,0,0,0,1,0,0
2,1,2021,665487,4,20,0,0,0.0,0.0,663757.0,2,1,0,0,0,1,0,0
0,1,2021,506433,2,18,0,0,0.0,0.0,0.0,1,0,1,0,0,1,0,1
2,1,2021,605170,4,17,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,1
1,0,2021,605170,2,17,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,1
0,0,2021,605170,1,17,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
0,2,2021,502054,3,13,0,0,0.0,0.0,571976.0,2,0,1,0,0,1,0,0
0,1,2021,502054,2,13,0,0,0.0,0.0,571976.0,2,1,0,0,0,1,0,0
0,1,2021,630105,2,12,0,0,0.0,0.0,571976.0,1,0,1,0,0,1,0,1
0,0,2021,630105,1,12,0,0,0.0,0.0,571976.0,1,0,1,0,0,1,0,1
2,2,2021,595777,5,11,0,0,0.0,0.0,571976.0,0,0,1,0,0,1,0,0
2,2,2021,665487,5,20,0,0,0.0,0.0,663757.0,2,1,0,0,0,1,0,0
0,0,2021,506433,1,18,0,0,0.0,0.0,0.0,1,0,1,0,0,1,0,1
0,1,2021,663757,2,20,1,2,0.0,0.0,0.0,1,1,0,0,0,1,0,0
0,0,2021,663757,1,20,1,2,0.0,0.0,0.0,1,1,0,0,0,1,0,1
1,0,2021,630105,2,11,1,1,0.0,0.0,0.0,0,0,0,1,0,1,0,1
1,2,2021,630105,5,11,1,1,0.0,0.0,0.0,0,1,0,0,0,1,0,0
0,0,2021,605170,1,13,1,1,0.0,0.0,0.0,2,1,0,0,0,1,0,1
0,0,2021,502054,1,12,1,1,0.0,0.0,0.0,1,1,0,0,0,1,0,1
1,1,2021,630105,3,11,1,1,0.0,0.0,0.0,0,0,0,1,0,1,0,0
1,1,2021,506433,3,18,1,1,0.0,0.0,0.0,0,0,1,0,0,1,0,0
1,2,2021,663757,4,20,1,2,0.0,0.0,0.0,1,1,0,0,0,1,0,0
0,0,2021,630105,1,11,1,1,0.0,0.0,0.0,0,0,0,1,0,1,0,1
1,2,2021,663757,5,20,1,2,0.0,0.0,0.0,1,1,0,0,0,1,0,0
0,0,2021,592518,1,21,1,2,0.0,0.0,663757.0,1,1,0,0,0,1,0,0
0,0,2021,665487,1,19,1,1,0.0,0.0,0.0,1,1,0,0,0,1,0,1
1,2,2021,630105,4,11,1,1,0.0,0.0,0.0,0,1,0,0,0,1,0,1
0,0,2021,571976,1,10,1,0,0.0,0.0,0.0,0,1,0,0,0,1,0,1
1,0,2021,592518,2,21,1,2,0.0,0.0,663757.0,1,1,0,0,0,1,0,1
0,0,2021,665487,1,1,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,1
2,1,2021,571976,4,43,1,3,0.0,0.0,0.0,2,1,0,0,0,1,0,1
0,1,2021,665487,2,1,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,1
0,1,2021,571976,2,43,1,3,0.0,0.0,0.0,2,1,0,0,0,1,0,0
1,1,2021,663757,3,20,1,2,0.0,0.0,0.0,1,1,0,0,0,1,0,1
0,0,2021,543333,1,22,1,2,0.0,0.0,663757.0,2,0,1,0,0,1,0,1
0,0,2021,506433,1,18,1,1,0.0,0.0,0.0,0,0,1,0,0,1,0,1
1,1,2021,571976,3,43,1,3,0.0,0.0,0.0,2,1,0,0,0,1,0,1
1,0,2021,592518,2,3,0,0,0.0,0.0,665487.0,1,1,0,0,0,1,0,1
2,0,2021,663757,3,2,0,0,0.0,0.0,665487.0,0,1,0,0,0,1,0,0
0,1,2021,543333,2,4,0,0,0.0,665487.0,592518.0,1,0,1,0,0,1,0,0
2,1,2021,663757,4,2,0,0,0.0,0.0,665487.0,0,1,0,0,0,1,0,1
0,0,2021,592518,1,3,0,0,0.0,0.0,665487.0,1,1,0,0,0,1,0,1
3,1,2021,663757,5,2,0,0,0.0,0.0,665487.0,0,1,0,0,0,1,0,0
1,0,2021,506433,2,18,1,1,0.0,0.0,0.0,0,0,1,0,0,1,0,1
1,0,2021,663757,2,2,0,0,0.0,0.0,665487.0,0,1,0,0,0,1,0,0
1,2,2021,665487,4,1,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
1,1,2021,592518,3,21,1,2,0.0,0.0,663757.0,1,1,0,0,0,1,0,1
1,1,2021,592518,3,41,1,3,0.0,0.0,0.0,0,1,0,0,0,1,0,0
1,2,2021,592518,4,41,1,3,0.0,0.0,0.0,0,0,1,0,0,1,0,0
0,1,2021,543333,2,42,1,3,0.0,0.0,0.0,1,1,0,0,0,1,0,0
1,1,2021,543333,3,42,1,3,0.0,0.0,0.0,1,1,0,0,0,1,0,0
2,1,2021,543333,4,42,1,3,0.0,0.0,0.0,1,1,0,0,0,1,0,1
3,1,2021,543333,5,42,1,3,0.0,0.0,0.0,1,1,0,0,0,1,0,0
0,0,2021,571976,1,43,1,3,0.0,0.0,0.0,2,1,0,0,0,1,0,0
0,0,2021,663757,1,2,0,0,0.0,0.0,665487.0,0,1,0,0,0,1,0,1
1,0,2021,571976,2,10,1,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
0,0,2021,543333,1,42,1,3,0.0,0.0,0.0,1,0,1,0,0,1,0,1
0,0,2021,543333,1,4,0,0,0.0,665487.0,592518.0,1,0,1,0,0,1,0,0
1,1,2021,665487,3,1,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
3,1,2021,665487,5,36,1,2,0.0,0.0,0.0,2,1,0,0,0,1,0,0
0,1,2021,571976,2,28,1,2,0.0,0.0,0.0,0,1,0,0,0,1,0,0
3,2,2021,571976,6,43,1,3,0.0,0.0,0.0,2,1,0,0,0,1,0,1
0,1,2021,630105,2,44,1,3,0.0,571976.0,0.0,2,0,1,0,0,1,0,1
1,1,2021,630105,3,44,1,3,0.0,571976.0,0.0,2,0,1,0,0,1,0,1
1,2,2021,630105,4,44,1,3,0.0,571976.0,0.0,2,0,1,0,0,1,0,1
0,0,2021,502054,1,48,1,3,0.0,0.0,0.0,0,1,0,0,0,1,0,0
0,0,2021,605170,1,49,1,3,0.0,0.0,0.0,1,1,0,0,0,1,0,0
0,1,2021,605170,2,49,1,3,0.0,0.0,0.0,1,1,0,0,0,1,0,1
0,2,2021,605170,3,49,1,3,0.0,0.0,0.0,1,1,0,0,0,1,0,0
0,1,2021,502054,2,48,1,3,0.0,0.0,0.0,0,1,0,0,0,1,0,0
0,1,2021,506433,2,50,1,3,0.0,0.0,0.0,2,0,1,0,0,1,0,0
0,0,2021,592518,1,41,1,3,0.0,0.0,0.0,0,1,0,0,0,1,0,0
1,2,2021,663757,4,37,1,3,0.0,0.0,0.0,2,1,0,0,0,1,0,1
0,2,2021,663757,3,37,1,3,0.0,0.0,0.0,2,1,0,0,0,1,0,0
0,2,2021,502054,3,48,1,3,0.0,0.0,0.0,0,0,1,0,0,1,0,0
0,0,2021,571976,1,28,1,2,0.0,0.0,0.0,0,1,0,0,0,1,0,1
0,0,2021,630105,1,44,1,3,0.0,571976.0,0.0,2,0,1,0,0,1,0,1
1,2,2021,506433,4,50,1,3,0.0,0.0,0.0,2,0,1,0,0,1,0,0
0,2,2021,506433,3,50,1,3,0.0,0.0,0.0,2,0,1,0,0,1,0,0
0,0,2021,506433,1,50,1,3,0.0,0.0,0.0,2,0,1,0,0,1,0,1
0,2,2021,571976,3,28,1,2,0.0,0.0,0.0,0,1,0,0,0,1,0,1
3,1,2021,571976,5,43,1,3,0.0,0.0,0.0,2,1,0,0,0,1,0,0
0,0,2021,502054,1,30,1,2,0.0,0.0,0.0,2,1,0,0,0,1,0,0
0,0,2021,663757,1,37,1,3,0.0,0.0,0.0,2,1,0,0,0,1,0,1
0,1,2021,502054,2,30,1,2,0.0,0.0,0.0,2,1,0,0,0,1,0,0
0,2,2021,502054,3,30,1,2,0.0,0.0,0.0,2,0,1,0,0,1,0,0
2,1,2021,592518,4,21,1,2,0.0,0.0,663757.0,1,1,0,0,0,1,0,1
1,2,2021,502054,4,30,1,2,0.0,0.0,0.0,2,0,1,0,0,1,0,0
0,0,2021,605170,1,34,1,2,0.0,0.0,0.0,0,1,0,0,0,1,0,0
1,1,2021,605170,3,34,1,2,0.0,0.0,0.0,0,1,0,0,0,1,0,0
1,0,2021,630105,2,29,1,2,0.0,0.0,0.0,1,0,1,0,0,1,0,1
2,1,2021,605170,4,34,1,2,0.0,0.0,0.0,0,1,0,0,0,1,0,0
1,1,2021,665487,3,36,1,2,0.0,0.0,0.0,2,1,0,0,0,1,0,0
1,0,2021,605170,2,34,1,2,0.0,0.0,0.0,0,1,0,0,0,1,0,0
1,0,2021,665487,2,36,1,2,0.0,0.0,0.0,2,1,0,0,0,1,0,0
0,0,2021,665487,1,36,1,2,0.0,0.0,0.0,2,1,0,0,0,1,0,0
2,1,2021,665487,4,36,1,2,0.0,0.0,0.0,2,1,0,0,0,1,0,0
1,0,2021,592518,2,41,1,3,0.0,0.0,0.0,0,1,0,0,0,1,0,1
1,1,2021,506433,3,35,1,2,0.0,0.0,0.0,1,0,1,0,0,1,0,0
1,0,2021,506433,2,35,1,2,0.0,0.0,0.0,1,0,1,0,0,1,0,0
0,0,2021,506433,1,35,1,2,0.0,0.0,0.0,1,0,1,0,0,1,0,1
2,2,2021,605170,5,34,1,2,0.0,0.0,0.0,0,1,0,0,0,1,0,0
0,1,2021,663757,2,37,1,3,0.0,0.0,0.0,2,1,0,0,0,1,0,1
0,0,2021,630105,1,29,1,2,0.0,0.0,0.0,1,0,1,0,0,1,0,1
0,1,2021,571657,2,34,2,0,0.0,0.0,0.0,1,1,0,0,0,1,0,0
0,2,2021,571657,3,34,2,0,0.0,0.0,0.0,1,1,0,0,0,1,0,0
0,0,2021,543243,1,35,2,0,0.0,0.0,0.0,2,0,1,0,0,1,0,1
0,0,2021,669222,1,39,2,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
0,2,2021,543243,3,35,2,0,0.0,0.0,0.0,2,0,1,0,0,0,1,0
3,2,2021,663886,6,33,2,0,0.0,0.0,0.0,0,0,1,0,0,1,0,0
0,0,2021,571657,1,34,2,0,0.0,0.0,0.0,1,1,0,0,0,1,0,1
0,1,2021,543243,2,35,2,0,0.0,0.0,0.0,2,0,1,0,0,1,0,1
0,1,2021,669222,2,39,2,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
1,0,2021,519058,2,28,2,0,0.0,458015.0,0.0,2,1,0,0,0,1,0,0
3,0,2021,663886,4,33,2,0,0.0,0.0,0.0,0,1,0,0,0,1,0,1
0,0,2021,553993,1,27,2,0,0.0,0.0,458015.0,1,1,0,0,0,1,0,1
1,0,2021,663886,2,33,2,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
0,0,2021,519058,1,28,2,0,0.0,458015.0,0.0,2,1,0,0,0,1,0,0
2,2,2021,519058,5,28,2,0,0.0,458015.0,0.0,2,1,0,0,0,1,0,0
2,1,2021,519058,4,28,2,0,0.0,458015.0,0.0,2,1,0,0,0,1,0,0
1,1,2021,519058,3,28,2,0,0.0,458015.0,0.0,2,1,0,0,0,1,0,1
0,0,2021,608385,1,40,2,0,0.0,0.0,669222.0,0,1,0,0,0,1,0,0
3,1,2021,663886,5,33,2,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
0,0,2021,663886,1,33,2,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
0,1,2021,608385,2,40,2,0,0.0,0.0,669222.0,0,1,0,0,0,1,0,1
0,0,2021,519058,1,49,2,0,0.0,0.0,0.0,1,1,0,0,0,1,0,0
0,0,2021,592206,1,41,2,0,0.0,0.0,669222.0,1,1,0,0,0,1,0,1
0,1,2021,519058,2,49,2,0,0.0,0.0,0.0,1,1,0,0,0,1,0,0
2,2,2021,663886,6,50,2,0,0.0,0.0,0.0,2,0,1,0,0,1,0,0
1,1,2021,663886,3,50,2,0,0.0,0.0,0.0,2,1,0,0,0,1,0,0
2,1,2021,663886,4,50,2,0,0.0,0.0,0.0,2,1,0,0,0,1,0,0
2,2,2021,663886,5,50,2,0,0.0,0.0,0.0,2,0,1,0,0,1,0,0
3,2,2021,663886,9,50,2,0,0.0,0.0,0.0,2,0,1,0,0,1,0,0
2,2,2021,663886,7,50,2,0,0.0,0.0,0.0,2,0,1,0,0,1,0,0
2,2,2021,663886,8,50,2,0,0.0,0.0,0.0,2,0,1,0,0,1,0,1
1,0,2021,553993,2,27,2,0,0.0,0.0,458015.0,1,1,0,0,0,1,0,0
2,0,2021,663886,3,33,2,0,0.0,0.0,0.0,0,1,0,0,0,1,0,1
0,2,2021,519058,3,49,2,0,0.0,0.0,0.0,1,1,0,0,0,1,0,0
0,1,2021,592206,2,41,2,0,0.0,0.0,669222.0,1,1,0,0,0,1,0,0
0,1,2021,553993,2,48,2,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
0,0,2021,553993,1,48,2,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
1,2,2021,458015,4,42,2,0,0.0,0.0,669222.0,2,1,0,0,0,0,1,0
1,1,2021,458015,3,42,2,0,0.0,0.0,669222.0,2,1,0,0,0,1,0,0
0,1,2021,458015,2,42,2,0,0.0,0.0,669222.0,2,1,0,0,0,1,0,0
0,0,2021,458015,1,42,2,0,0.0,0.0,669222.0,2,1,0,0,0,1,0,1
0,2,2021,592206,3,41,2,0,0.0,0.0,669222.0,1,1,0,0,0,1,0,0
0,0,2021,663886,1,50,2,0,0.0,0.0,0.0,2,1,0,0,0,1,0,1
0,2,2021,608385,3,40,2,0,0.0,0.0,669222.0,0,1,0,0,0,1,0,0
1,0,2021,663886,2,50,2,0,0.0,0.0,0.0,2,1,0,0,0,1,0,0
2,2,2021,543243,6,18,1,0,0.0,0.0,0.0,2,0,1,0,0,1,0,1
2,2,2021,608385,5,20,1,0,0.0,543243.0,669222.0,2,1,0,0,0,1,0,0
0,2,2021,553993,3,9,0,0,0.0,0.0,0.0,1,1,0,0,0,1,0,0
1,2,2021,553993,4,9,0,0,0.0,0.0,0.0,1,1,0,0,0,1,0,0
0,0,2021,553993,1,9,0,0,0.0,0.0,0.0,1,1,0,0,0,1,0,0
3,2,2021,458015,6,8,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
3,1,2021,458015,5,8,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,1
2,1,2021,458015,4,8,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
0,2,2021,663886,3,16,1,0,0.0,0.0,0.0,0,0,1,0,0,1,0,0
1,0,2021,458015,2,8,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
0,0,2021,458015,1,8,0,0,0.0,0.0,0.0,0,1,0,0,0,0,1,1
0,2,2021,592206,3,3,0,0,0.0,669222.0,0.0,1,1,0,0,0,1,0,0
0,1,2021,553993,2,9,0,0,0.0,0.0,0.0,1,1,0,0,0,1,0,0
1,1,2021,608385,3,2,0,0,0.0,669222.0,0.0,0,1,0,0,0,1,0,0
0,1,2021,608385,2,2,0,0,0.0,0.0,669222.0,0,0,1,0,0,1,0,0
0,0,2021,608385,1,2,0,0,0.0,0.0,669222.0,0,0,1,0,0,1,0,1
2,1,2021,669222,4,1,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
1,1,2021,669222,3,1,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
1,0,2021,669222,2,1,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,1
0,0,2021,592206,1,3,0,0,0.0,669222.0,0.0,1,1,0,0,0,1,0,1
0,0,2021,669222,1,1,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,1
0,1,2021,592206,2,3,0,0,0.0,669222.0,0.0,1,1,0,0,0,1,0,0
0,0,2021,519058,1,10,0,0,0.0,0.0,0.0,2,0,0,1,0,1,0,1
0,0,2021,458015,1,26,2,0,0.0,0.0,0.0,1,1,0,0,0,1,0,1
0,0,2021,663886,1,16,1,0,0.0,0.0,0.0,0,1,0,0,0,1,0,1
0,0,2021,592206,1,25,2,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
0,1,2021,669222,2,19,1,0,0.0,0.0,543243.0,2,1,0,0,0,1,0,1
1,2,2021,608385,4,20,1,0,0.0,543243.0,669222.0,2,1,0,0,0,1,0,0
0,2,2021,608385,3,20,1,0,0.0,543243.0,669222.0,2,1,0,0,0,1,0,0
0,1,2021,608385,2,20,1,0,0.0,543243.0,669222.0,2,1,0,0,0,1,0,0
0,0,2021,608385,1,20,1,0,0.0,543243.0,669222.0,2,1,0,0,0,1,0,0
1,1,2021,669222,3,19,1,0,0.0,0.0,543243.0,2,1,0,0,0,1,0,1
0,0,2021,669222,1,19,1,0,0.0,0.0,543243.0,2,1,0,0,0,1,0,0
3,2,2021,543243,7,18,1,0,0.0,0.0,0.0,2,0,1,0,0,1,0,1
2,2,2021,543243,5,18,1,0,0.0,0.0,0.0,2,0,1,0,0,1,0,0
1,0,2021,519058,2,10,0,0,0.0,0.0,0.0,2,0,0,1,0,1,0,0
0,0,2021,543243,1,18,1,0,0.0,0.0,0.0,2,0,1,0,0,1,0,1
1,2,2021,663886,4,16,1,0,0.0,0.0,0.0,0,0,1,0,0,1,0,0
0,0,2021,571657,1,17,1,0,0.0,0.0,0.0,1,1,0,0,0,1,0,1
0,1,2021,663886,2,16,1,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
0,1,2021,543243,2,18,1,0,0.0,0.0,0.0,2,0,1,0,0,1,0,1
1,1,2021,543243,3,18,1,0,0.0,0.0,0.0,2,0,1,0,0,1,0,0
1,2,2021,543243,4,18,1,0,0.0,0.0,0.0,2,0,1,0,0,1,0,0
0,1,2021,592206,2,25,2,0,0.0,0.0,0.0,0,1,0,0,0,1,0,1
1,1,2021,458015,3,8,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
0,1,2021,545350,2,10,4,0,0.0,623520.0,0.0,1,1,0,0,0,1,0,0
0,0,2021,545350,1,10,4,0,0.0,623520.0,0.0,1,1,0,0,0,1,0,0
3,2,2021,545350,7,10,4,0,0.0,623520.0,0.0,1,1,0,0,0,1,0,0
0,1,2021,545121,2,11,4,0,623520.0,0.0,545350.0,1,1,0,0,0,1,0,0
0,1,2021,623520,2,9,1,0,519203.0,595879.0,622110.0,1,1,0,0,0,1,0,0
1,2,2021,545350,4,10,4,0,0.0,623520.0,0.0,1,1,0,0,0,1,0,0
0,2,2021,545350,3,10,4,0,0.0,623520.0,0.0,1,1,0,0,0,1,0,0
1,1,2021,623520,3,9,1,0,519203.0,595879.0,622110.0,1,1,0,0,0,1,0,1
1,2,2021,545350,5,10,4,0,0.0,623520.0,0.0,1,1,0,0,0,1,0,1
2,2,2021,545121,5,11,4,0,623520.0,0.0,545350.0,1,1,0,0,0,1,0,1
0,0,2021,545121,1,11,4,0,623520.0,0.0,545350.0,1,1,0,0,0,1,0,1
0,0,2021,543294,1,12,4,0,623520.0,545350.0,0.0,2,0,1,0,0,0,1,1
1,2,2021,545121,4,11,4,0,623520.0,0.0,545350.0,1,1,0,0,0,1,0,0
2,2,2021,545121,6,11,4,0,623520.0,0.0,545350.0,1,1,0,0,0,1,0,0
3,2,2021,545121,7,11,4,0,623520.0,0.0,545350.0,1,1,0,0,0,1,0,0
1,1,2021,622110,3,8,1,0,0.0,519203.0,595879.0,1,0,1,0,0,1,0,1
2,2,2021,545350,6,10,4,0,0.0,623520.0,0.0,1,1,0,0,0,1,0,0
0,0,2021,623520,1,9,1,0,519203.0,595879.0,622110.0,1,1,0,0,0,1,0,0
0,1,2021,622110,2,8,1,0,0.0,519203.0,595879.0,1,0,1,0,0,1,0,0
2,2,2021,595879,5,7,1,0,0.0,0.0,519203.0,1,1,0,0,0,1,0,0
3,2,2021,595879,8,7,1,0,0.0,0.0,519203.0,1,1,0,0,0,1,0,0
1,1,2021,545121,3,11,4,0,623520.0,0.0,545350.0,1,1,0,0,0,1,0,0
0,1,2021,575929,2,4,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,1
0,2,2021,575929,3,4,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,0
0,0,2021,592178,1,5,0,0,0.0,0.0,0.0,1,1,0,0,0,1,0,1
0,1,2021,592178,2,5,0,0,0.0,0.0,0.0,1,1,0,0,0,1,0,0
0,2,2021,592178,3,5,0,0,0.0,0.0,0.0,1,1,0,0,0,1,0,0
0,0,2021,519203,1,6,0,0,0.0,592178.0,0.0,1,1,0,0,0,1,0,1
0,0,2021,575929,1,4,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,1
0,1,2021,519203,2,6,0,0,0.0,592178.0,0.0,1,1,0,0,0,1,0,1
0,2,2021,519203,4,6,0,0,0.0,592178.0,0.0,1,1,0,0,0,1,0,0
0,0,2021,595879,1,7,1,0,0.0,0.0,519203.0,1,1,0,0,0,1,0,0
0,1,2021,595879,2,7,1,0,0.0,0.0,519203.0,1,1,0,0,0,1,0,1
1,2,2021,595879,4,7,1,0,0.0,0.0,519203.0,1,1,0,0,0,1,0,1
2,2,2021,595879,6,7,1,0,0.0,0.0,519203.0,1,1,0,0,0,1,0,0
3,2,2021,595879,7,7,1,0,0.0,0.0,519203.0,1,1,0,0,0,1,0,1
0,0,2021,622110,1,8,1,0,0.0,519203.0,595879.0,1,0,1,0,0,1,0,1
0,2,2021,519203,3,6,0,0,0.0,592178.0,0.0,1,1,0,0,0,1,0,0
0,2,2021,595879,3,7,1,0,0.0,0.0,519203.0,1,1,0,0,0,1,0,0
1,1,2021,457708,3,36,0,8,0.0,664058.0,545361.0,1,1,0,0,0,1,0,0
0,0,2021,457708,1,36,0,8,0.0,664058.0,545361.0,1,1,0,0,0,1,0,1
2,1,2021,545361,4,35,0,8,0.0,0.0,664058.0,1,1,0,0,0,1,0,1
1,1,2021,545361,3,35,0,8,0.0,0.0,664058.0,1,1,0,0,0,1,0,0
1,0,2021,545361,2,35,0,8,0.0,0.0,664058.0,1,1,0,0,0,1,0,0
1,2,2021,660271,4,34,0,8,0.0,0.0,664058.0,0,1,0,0,0,1,0,1
1,2,2021,664058,4,33,0,8,0.0,0.0,0.0,0,0,1,0,0,1,0,0
0,1,2021,660271,2,34,0,8,0.0,0.0,664058.0,0,1,0,0,0,1,0,0
0,0,2021,660271,1,34,0,8,0.0,0.0,664058.0,0,1,0,0,0,1,0,1
1,1,2021,664058,3,33,0,8,0.0,0.0,0.0,0,0,1,0,0,1,0,1
0,1,2021,664058,2,33,0,8,0.0,0.0,0.0,0,0,1,0,0,1,0,1
2,1,2021,457708,4,36,0,8,0.0,664058.0,545361.0,1,1,0,0,0,1,0,0
0,2,2021,660271,3,34,0,8,0.0,0.0,664058.0,0,1,0,0,0,1,0,0
2,2,2021,457708,5,36,0,8,0.0,664058.0,545361.0,1,1,0,0,0,1,0,0
2,2,2021,664058,5,33,0,8,0.0,0.0,0.0,0,0,1,0,0,1,0,0
2,1,2021,594838,4,48,0,13,0.0,0.0,665120.0,0,1,0,0,0,1,0,0
1,1,2021,594838,3,48,0,13,0.0,0.0,665120.0,0,1,0,0,0,1,0,0
2,1,2021,670351,4,50,0,13,0.0,0.0,621493.0,2,1,0,0,0,1,0,0
1,1,2021,670351,3,50,0,13,0.0,0.0,621493.0,2,1,0,0,0,1,0,1
0,0,2021,664058,1,33,0,8,0.0,0.0,0.0,0,0,1,0,0,1,0,1
1,0,2021,670351,2,50,0,13,0.0,0.0,621493.0,2,1,0,0,0,1,0,0
0,0,2021,670351,1,50,0,13,0.0,0.0,621493.0,2,1,0,0,0,1,0,1
0,0,2021,621493,1,49,0,13,0.0,0.0,665120.0,1,1,0,0,0,1,0,1
3,2,2021,594838,6,48,0,13,0.0,0.0,665120.0,0,1,0,0,0,1,0,0
2,2,2021,594838,5,48,0,13,0.0,0.0,665120.0,0,1,0,0,0,1,0,0
3,2,2021,665120,6,47,0,13,0.0,0.0,0.0,0,1,0,0,0,1,0,1
0,0,2021,665120,1,47,0,13,0.0,0.0,0.0,0,1,0,0,0,1,0,1
1,0,2021,594838,2,48,0,13,0.0,0.0,665120.0,0,1,0,0,0,1,0,0
0,0,2021,594838,1,48,0,13,0.0,0.0,665120.0,0,1,0,0,0,1,0,0
2,2,2021,665120,5,47,0,13,0.0,0.0,0.0,0,1,0,0,0,1,0,0
2,1,2021,665120,4,47,0,13,0.0,0.0,0.0,0,1,0,0,0,1,0,0
0,1,2021,665120,2,47,0,13,0.0,0.0,0.0,0,1,0,0,0,1,0,0
1,1,2021,665120,3,47,0,13,0.0,0.0,0.0,0,1,0,0,0,1,0,0
0,0,2021,545361,1,35,0,8,0.0,0.0,664058.0,1,1,0,0,0,1,0,1
0,0,2021,435559,1,18,0,0,0.0,0.0,0.0,2,1,0,0,0,1,0,0
0,1,2021,435559,2,18,0,0,0.0,0.0,0.0,2,1,0,0,0,1,0,0
1,2,2021,660271,4,5,0,0,0.0,0.0,0.0,1,1,0,0,0,1,0,0
